Date,open,high,low,close
8/14/12,1404.36,1410.03,1400.60,1403.93
8/15/12,1403.89,1407.73,1401.83,1405.53
8/16/12,1405.57,1417.44,1404.15,1415.51
8/17/12,1415.84,1418.71,1414.67,1418.16
8/20/12,1417.85,1418.13,1412.12,1418.13
8/21/12,1418.13,1426.68,1410.86,1413.17
8/22/12,1413.09,1416.12,1406.78,1413.49
8/23/12,1413.49,1413.49,1400.50,1402.08
8/24/12,1401.99,1413.46,1398.04,1411.13
8/27/12,1411.13,1416.17,1409.11,1410.44
8/28/12,1410.44,1413.63,1405.59,1409.30
8/29/12,1409.32,1413.95,1406.57,1410.49
8/30/12,1410.08,1410.08,1397.01,1399.48
8/31/12,1400.07,1413.09,1398.96,1406.58
9/4/2012,1406.54,1409.31,1396.56,1404.94
9/5/2012,1404.94,1408.81,1401.25,1403.44
9/6/2012,1403.74,1432.12,1403.74,1432.12
9/7/2012,1432.12,1437.92,1431.45,1437.92
9/10/2012,1437.92,1438.74,1428.98,1429.08
9/11/2012,1429.13,1437.76,1429.13,1433.56
9/12/2012,1433.56,1439.15,1432.99,1436.56
9/13/12,1436.56,1463.76,1435.34,1459.99
9/14/12,1460.07,1474.51,1460.07,1465.77
9/17/12,1465.42,1465.63,1457.55,1461.19
9/18/12,1461.19,1461.47,1456.13,1459.32
9/19/12,1459.50,1465.15,1457.88,1461.05
9/20/12,1461.05,1461.23,1449.98,1460.26
9/21/12,1460.34,1467.07,1459.51,1460.15
9/24/12,1459.76,1460.72,1452.06,1456.89
9/25/12,1456.94,1463.24,1441.59,1441.59
9/26/12,1441.60,1441.60,1430.53,1433.32
9/27/12,1433.36,1450.20,1433.36,1447.15
9/28/12,1447.13,1447.13,1435.60,1440.67
10/1/2012,1440.90,1457.14,1440.90,1444.49
10/2/2012,1444.99,1451.52,1439.01,1445.75
10/3/2012,1446.05,1454.30,1441.99,1450.99
10/4/2012,1451.08,1463.14,1451.08,1461.40
10/5/2012,1461.40,1470.96,1456.89,1460.93
10/8/2012,1460.93,1460.93,1453.10,1455.88
10/9/2012,1455.90,1455.90,1441.18,1441.48
10/10/2012,1441.48,1442.52,1430.64,1432.56
10/11/2012,1432.82,1443.90,1432.82,1432.84
10/12/2012,1432.84,1438.43,1425.53,1428.59
10/15/12,1428.75,1441.31,1427.24,1440.13
10/16/12,1440.31,1455.51,1440.31,1454.92
10/17/12,1454.22,1462.20,1453.35,1460.91
10/18/12,1460.94,1464.02,1452.63,1457.34
10/19/12,1457.34,1457.34,1429.85,1433.19
10/22/12,1433.21,1435.46,1422.06,1433.82
10/23/12,1433.74,1433.74,1407.56,1413.11
10/24/12,1413.20,1420.04,1407.10,1408.75
10/25/12,1409.74,1421.12,1405.14,1412.97
10/26/12,1412.97,1417.09,1403.28,1411.94
10/31/12,1410.99,1418.76,1405.95,1412.16
11/1/2012,1412.20,1428.35,1412.20,1427.59
11/2/2012,1427.59,1434.27,1412.91,1414.20
11/5/2012,1414.02,1419.90,1408.13,1417.26
11/6/2012,1417.26,1433.38,1417.26,1428.39
11/7/2012,1428.27,1428.27,1388.14,1394.53
11/8/2012,1394.53,1401.23,1377.51,1377.51
11/9/2012,1377.55,1391.39,1373.03,1379.85
11/12/2012,1379.86,1384.87,1377.19,1380.03
11/13/12,1380.03,1388.81,1371.39,1374.53
11/14/12,1374.64,1380.13,1352.50,1355.49
11/15/12,1355.41,1360.62,1348.05,1353.33
11/16/12,1353.36,1362.03,1343.35,1359.88
11/19/12,1359.88,1386.89,1359.88,1386.89
11/20/12,1386.82,1389.77,1377.04,1387.81
11/21/12,1387.79,1391.25,1386.39,1391.03
11/23/12,1391.03,1409.16,1391.03,1409.15
11/26/12,1409.15,1409.15,1397.68,1406.29
11/27/12,1406.29,1409.01,1398.03,1398.94
11/28/12,1398.77,1410.31,1385.43,1409.93
11/29/12,1409.96,1419.70,1409.04,1415.95
11/30/12,1415.95,1418.86,1411.63,1416.18
12/3/2012,1416.34,1423.73,1408.46,1409.46
12/4/2012,1409.46,1413.14,1403.65,1407.05
12/5/2012,1407.05,1415.56,1398.23,1409.28
12/6/2012,1409.43,1413.95,1405.93,1413.94
12/7/2012,1413.95,1420.34,1410.90,1418.07
12/10/2012,1418.07,1421.64,1415.64,1418.55
12/11/2012,1418.55,1434.27,1418.55,1427.84
12/12/2012,1427.84,1438.59,1426.76,1428.48
12/13/12,1428.48,1431.36,1416.00,1419.45
12/14/12,1419.45,1419.45,1411.88,1413.58
12/17/12,1413.54,1430.67,1413.54,1430.36
12/18/12,1430.47,1448.00,1430.47,1446.79
12/19/12,1446.79,1447.75,1435.80,1435.81
12/20/12,1435.81,1443.70,1432.82,1443.69
12/21/12,1443.67,1443.67,1422.58,1430.15
12/24/12,1430.15,1430.15,1424.66,1426.66
12/26/12,1426.66,1429.42,1416.43,1419.83
12/27/12,1419.83,1422.80,1401.80,1418.10
12/28/12,1418.10,1418.10,1401.58,1402.43
12/31/12,1402.43,1426.74,1398.11,1426.19
1/2/2013,1426.19,1462.43,1426.19,1462.42
1/3/2013,1462.42,1465.47,1455.53,1459.37
1/4/2013,1459.37,1467.94,1458.99,1466.47
1/7/2013,1466.47,1466.47,1456.62,1461.89
1/8/2013,1461.89,1461.89,1451.64,1457.15
1/9/2013,1457.15,1464.73,1457.15,1461.02
1/10/2013,1461.02,1472.30,1461.02,1472.12
1/11/2013,1472.12,1472.75,1467.58,1472.05
1/14/13,1472.05,1472.05,1465.69,1470.68
1/15/13,1470.67,1473.31,1463.76,1472.34
1/16/13,1472.33,1473.96,1467.60,1472.63
1/17/13,1472.63,1485.16,1472.63,1480.94
1/18/13,1480.95,1485.98,1475.81,1485.98
1/22/13,1485.98,1492.56,1481.16,1492.56
1/23/13,1492.56,1496.13,1489.90,1494.81
1/24/13,1494.81,1502.27,1489.46,1494.82
1/25/13,1494.82,1503.26,1494.82,1502.96
1/28/13,1502.96,1503.23,1496.33,1500.18
1/29/13,1500.18,1509.35,1498.09,1507.84
1/30/13,1507.84,1509.94,1500.11,1501.96
1/31/13,1501.96,1504.19,1496.76,1498.11
2/1/2013,1498.11,1514.41,1498.11,1513.17
2/4/2013,1513.17,1513.17,1495.02,1495.71
2/5/2013,1495.71,1514.96,1495.71,1511.29
2/6/2013,1511.29,1512.53,1504.71,1512.12
2/7/2013,1512.12,1512.90,1498.49,1509.39
2/8/2013,1509.39,1518.31,1509.39,1517.93
2/11/2013,1517.93,1518.31,1513.61,1517.01
2/12/2013,1517.01,1522.29,1515.61,1519.43
2/13/13,1519.43,1524.69,1515.93,1520.33
2/14/13,1520.33,1523.14,1514.02,1521.38
2/15/13,1521.38,1524.24,1514.14,1519.79
2/19/13,1519.79,1530.94,1519.79,1530.94
2/20/13,1530.94,1530.94,1511.41,1511.95
2/21/13,1511.95,1511.95,1497.29,1502.42
2/22/13,1502.42,1515.64,1502.42,1515.60
2/25/13,1515.60,1525.84,1487.85,1487.85
2/26/13,1487.85,1498.99,1485.01,1496.94
2/27/13,1496.94,1520.08,1494.88,1515.99
2/28/13,1515.99,1525.34,1514.46,1514.68
3/1/2013,1514.68,1519.99,1501.48,1518.20
3/4/2013,1518.20,1525.27,1512.29,1525.20
3/5/2013,1525.20,1543.47,1525.20,1539.79
3/6/2013,1539.79,1545.25,1538.11,1541.46
3/7/2013,1541.46,1545.78,1541.46,1544.26
3/8/2013,1544.26,1552.48,1542.94,1551.18
3/11/2013,1551.15,1556.27,1547.36,1556.22
3/12/2013,1556.22,1556.77,1548.24,1552.48
3/13/13,1552.48,1556.39,1548.25,1554.52
3/14/13,1554.52,1563.32,1554.52,1563.23
3/15/13,1563.21,1563.62,1555.74,1560.70
3/18/13,1560.70,1560.70,1545.13,1552.10
3/19/13,1552.10,1557.25,1538.57,1548.34
3/20/13,1548.34,1561.56,1548.34,1558.71
3/21/13,1558.71,1558.71,1543.55,1545.80
3/22/13,1545.90,1557.74,1545.90,1556.89
3/25/13,1556.89,1564.91,1546.22,1551.69
3/26/13,1551.69,1563.95,1551.69,1563.77
3/27/13,1563.75,1564.07,1551.90,1562.85
3/28/13,1562.86,1570.28,1561.08,1569.19
4/1/2013,1569.18,1570.57,1558.47,1562.17
4/2/2013,1562.17,1573.66,1562.17,1570.25
4/3/2013,1570.25,1571.47,1549.80,1553.69
4/4/2013,1553.69,1562.60,1552.52,1559.98
4/5/2013,1559.98,1559.98,1539.50,1553.28
4/8/2013,1553.26,1563.07,1548.63,1563.07
4/9/2013,1563.11,1573.89,1560.92,1568.61
4/10/2013,1568.61,1589.07,1568.61,1587.73
4/11/2013,1587.73,1597.35,1586.17,1593.37
4/12/2013,1593.30,1593.30,1579.97,1588.85
4/15/13,1588.84,1588.84,1552.28,1552.36
4/16/13,1552.36,1575.35,1552.36,1574.57
4/17/13,1574.57,1574.57,1543.69,1552.01
4/18/13,1552.03,1554.38,1536.03,1541.61
4/19/13,1541.61,1555.89,1539.40,1555.25
4/22/13,1555.25,1565.55,1548.19,1562.50
4/23/13,1562.50,1579.58,1562.50,1578.78
4/24/13,1578.78,1583.00,1575.80,1578.79
4/25/13,1578.93,1592.64,1578.93,1585.16
4/26/13,1585.16,1585.78,1577.56,1582.24
4/29/13,1582.34,1596.65,1582.34,1593.61
4/30/13,1593.58,1597.57,1586.50,1597.57
5/1/2013,1597.55,1597.55,1581.28,1582.70
5/2/2013,1582.77,1598.60,1582.77,1597.59
5/3/2013,1597.60,1618.46,1597.60,1614.42
5/6/2013,1614.40,1619.77,1614.21,1617.50
5/7/2013,1617.55,1626.03,1616.64,1625.96
5/8/2013,1625.95,1632.78,1622.70,1632.69
5/9/2013,1632.69,1635.01,1623.09,1626.67
5/10/2013,1626.69,1633.70,1623.71,1633.70
5/13/13,1632.10,1636.00,1626.74,1633.77
5/14/13,1633.75,1651.10,1633.75,1650.34
5/15/13,1649.13,1661.49,1646.68,1658.78
5/16/13,1658.07,1660.51,1648.60,1650.47
5/17/13,1652.45,1667.47,1652.45,1667.47
5/20/13,1665.71,1672.84,1663.52,1666.29
5/21/13,1666.20,1674.93,1662.67,1669.16
5/22/13,1669.39,1687.18,1648.86,1655.35
5/23/13,1651.62,1655.50,1635.53,1650.51
5/24/13,1646.67,1649.78,1636.88,1649.60
5/28/13,1652.63,1674.21,1652.63,1660.06
5/29/13,1656.57,1656.57,1640.05,1648.36
5/30/13,1649.14,1661.91,1648.61,1654.41
5/31/13,1652.13,1658.99,1630.74,1630.74
6/3/2013,1631.71,1640.42,1622.72,1640.42
6/4/2013,1640.73,1646.53,1623.62,1631.38
6/5/2013,1629.05,1629.31,1607.09,1608.90
6/6/2013,1609.29,1622.56,1598.23,1622.56
6/7/2013,1625.27,1644.40,1625.27,1643.38
6/10/2013,1644.67,1648.69,1639.26,1642.81
6/11/2013,1638.64,1640.13,1622.92,1626.13
6/12/2013,1629.94,1637.71,1610.92,1612.52
6/13/13,1612.15,1639.25,1608.07,1636.36
6/14/13,1635.52,1640.80,1623.96,1626.73
6/17/13,1630.64,1646.50,1630.34,1639.04
6/18/13,1639.77,1654.19,1639.77,1651.81
6/19/13,1651.83,1652.45,1628.91,1628.93
6/20/13,1624.62,1624.62,1584.32,1588.19
6/21/13,1588.62,1599.19,1577.70,1592.43
6/24/13,1588.77,1588.77,1560.33,1573.09
6/25/13,1577.52,1593.79,1577.09,1588.03
6/26/13,1592.27,1606.83,1592.27,1603.26
6/27/13,1606.44,1620.07,1606.44,1613.20
6/28/13,1611.12,1615.94,1601.06,1606.28
7/1/2013,1609.78,1626.61,1609.78,1614.96
7/2/2013,1614.29,1624.26,1606.77,1614.08
7/3/2013,1611.48,1618.97,1604.57,1615.41
7/5/2013,1618.65,1632.07,1614.71,1631.89
7/8/2013,1634.20,1644.68,1634.20,1640.46
7/9/2013,1642.89,1654.18,1642.89,1652.32
7/10/2013,1651.56,1657.92,1647.66,1652.62
7/11/2013,1657.41,1676.63,1657.41,1675.02
7/12/2013,1675.26,1680.19,1672.33,1680.19
7/15/13,1679.59,1684.51,1677.89,1682.50
7/16/13,1682.70,1683.73,1671.84,1676.26
7/17/13,1677.91,1684.75,1677.91,1680.91
7/18/13,1681.05,1693.12,1681.05,1689.37
7/19/13,1686.15,1692.09,1684.08,1692.09
7/22/13,1694.41,1697.61,1690.67,1695.53
7/23/13,1696.63,1698.78,1691.13,1692.39
7/24/13,1696.06,1698.38,1682.57,1685.94
7/25/13,1685.21,1690.94,1680.07,1690.25
7/26/13,1687.31,1691.85,1676.03,1691.65
7/29/13,1690.32,1690.92,1681.86,1685.33
7/30/13,1687.92,1693.19,1682.42,1685.96
7/31/13,1687.76,1698.43,1684.94,1685.73
8/1/2013,1689.42,1707.85,1689.42,1706.87
8/2/2013,1706.10,1709.67,1700.68,1709.67
8/5/2013,1708.01,1709.24,1703.55,1707.14
8/6/2013,1705.79,1705.79,1693.29,1697.37
8/7/2013,1695.30,1695.30,1684.91,1690.91
8/8/2013,1693.35,1700.18,1688.38,1697.48
8/9/2013,1696.10,1699.42,1686.02,1691.42
8/12/2013,1688.37,1691.49,1683.35,1689.47
8/13/13,1690.65,1696.81,1682.62,1694.16
8/14/13,1693.88,1695.52,1684.83,1685.39
8/15/13,1679.61,1679.61,1658.59,1661.32
8/16/13,1661.22,1663.60,1652.61,1655.83
8/19/13,1655.25,1659.18,1645.84,1646.06
8/20/13,1646.81,1658.92,1646.08,1652.35
8/21/13,1650.66,1656.99,1639.43,1642.80
8/22/13,1645.03,1659.55,1645.03,1656.96
8/23/13,1659.92,1664.85,1654.81,1663.50
8/26/13,1664.29,1669.51,1656.02,1656.78
8/27/13,1652.54,1652.54,1629.05,1630.48
8/28/13,1630.25,1641.18,1627.47,1634.96
8/29/13,1633.50,1646.41,1630.88,1638.17
8/30/13,1638.89,1640.08,1628.05,1632.97
9/3/2013,1635.95,1651.35,1633.41,1639.77
9/4/2013,1640.72,1655.72,1637.41,1653.08
9/5/2013,1653.28,1659.17,1653.07,1655.08
9/6/2013,1657.44,1664.83,1640.62,1655.17
9/9/2013,1656.85,1672.40,1656.85,1671.71
9/10/2013,1675.11,1684.09,1675.11,1683.99
9/11/2013,1681.04,1689.13,1678.70,1689.13
9/12/2013,1689.21,1689.97,1681.96,1683.42
9/13/13,1685.04,1688.73,1682.22,1687.99
9/16/13,1691.70,1704.95,1691.70,1697.60
9/17/13,1697.73,1705.52,1697.73,1704.76
9/18/13,1705.74,1729.44,1700.35,1725.52
9/19/13,1727.34,1729.86,1720.20,1722.34
9/20/13,1722.44,1725.23,1708.89,1709.91
9/23/13,1711.44,1711.44,1697.10,1701.84
9/24/13,1702.60,1707.63,1694.90,1697.42
9/25/13,1698.02,1701.71,1691.88,1692.77
9/26/13,1694.05,1703.85,1693.11,1698.67
9/27/13,1695.52,1695.52,1687.11,1691.75
9/30/13,1687.26,1687.26,1674.99,1681.55
10/1/2013,1682.41,1696.55,1682.07,1695.00
10/2/2013,1691.90,1693.87,1680.34,1693.87
10/3/2013,1692.35,1692.35,1670.36,1678.66
10/4/2013,1678.79,1691.94,1677.33,1690.50
10/7/2013,1687.15,1687.15,1674.70,1676.12
10/8/2013,1676.22,1676.79,1655.03,1655.45
10/9/2013,1656.99,1662.47,1646.47,1656.40
10/10/2013,1660.88,1692.56,1660.88,1692.56
10/11/2013,1691.09,1703.44,1688.52,1703.20
10/14/13,1699.86,1711.03,1692.13,1710.14
10/15/13,1709.17,1711.57,1695.93,1698.06
10/16/13,1700.49,1721.76,1700.49,1721.54
10/17/13,1720.17,1733.45,1714.12,1733.15
10/18/13,1736.72,1745.31,1735.74,1744.50
10/21/13,1745.20,1747.79,1740.67,1744.66
10/22/13,1746.48,1759.33,1746.48,1754.67
10/23/13,1752.27,1752.27,1740.50,1746.38
10/24/13,1747.48,1753.94,1745.50,1752.07
10/25/13,1756.01,1759.82,1752.45,1759.77
10/28/13,1759.42,1764.99,1757.67,1762.11
10/29/13,1762.93,1772.09,1762.93,1771.95
10/30/13,1772.27,1775.22,1757.24,1763.31
10/31/13,1763.24,1768.53,1755.72,1756.54
11/1/2013,1758.70,1765.67,1752.70,1761.64
11/4/2013,1763.40,1768.78,1761.56,1767.93
11/5/2013,1765.67,1767.03,1755.76,1762.97
11/6/2013,1765.00,1773.74,1764.40,1770.49
11/7/2013,1770.74,1774.54,1746.20,1747.15
11/8/2013,1748.37,1770.78,1747.63,1770.61
11/11/2013,1769.96,1773.44,1767.85,1771.89
11/12/2013,1769.51,1771.78,1762.29,1767.69
11/13/13,1764.37,1782.00,1760.64,1782.00
11/14/13,1782.75,1791.53,1780.22,1790.62
11/15/13,1790.66,1798.22,1790.66,1798.18
11/18/13,1798.82,1802.33,1788.00,1791.53
11/19/13,1790.79,1795.51,1784.72,1787.87
11/20/13,1789.59,1795.73,1777.23,1781.37
11/21/13,1783.52,1797.16,1783.52,1795.85
11/22/13,1797.21,1804.84,1794.70,1804.76
11/25/13,1806.33,1808.10,1800.58,1802.48
11/26/13,1802.87,1808.42,1800.77,1802.75
11/27/13,1803.48,1808.27,1802.77,1807.23
11/29/13,1808.69,1813.55,1803.98,1805.81
12/2/2013,1806.55,1810.02,1798.60,1800.90
12/3/2013,1800.10,1800.10,1787.85,1795.15
12/4/2013,1793.15,1799.80,1779.09,1792.81
12/5/2013,1792.82,1792.82,1783.38,1785.03
12/6/2013,1788.36,1806.04,1788.36,1805.09
12/9/2013,1806.21,1811.52,1806.21,1808.37
12/10/2013,1807.60,1808.52,1801.75,1802.62
12/11/2013,1802.76,1802.97,1780.09,1782.22
12/12/2013,1781.71,1782.99,1772.28,1775.50
12/13/13,1777.98,1780.92,1772.45,1775.32
12/16/13,1777.48,1792.22,1777.48,1786.54
12/17/13,1786.47,1786.77,1777.05,1781.00
12/18/13,1781.46,1811.08,1767.99,1810.65
12/19/13,1809.00,1810.88,1801.35,1809.60
12/20/13,1810.39,1823.75,1810.25,1818.32
12/23/13,1822.92,1829.75,1822.92,1827.99
12/24/13,1828.02,1833.32,1828.02,1833.32
12/26/13,1834.96,1842.84,1834.96,1842.02
12/27/13,1842.97,1844.89,1839.81,1841.40
12/30/13,1841.47,1842.47,1838.77,1841.07
12/31/13,1842.61,1849.44,1842.41,1848.36
1/2/2014,1845.86,1845.86,1827.74,1831.98
1/3/2014,1833.21,1838.24,1829.13,1831.37
1/6/2014,1832.31,1837.16,1823.73,1826.77
1/7/2014,1828.71,1840.10,1828.71,1837.88
1/8/2014,1837.90,1840.02,1831.40,1837.49
1/9/2014,1839.00,1843.23,1830.38,1838.13
1/10/2014,1840.06,1843.15,1832.43,1842.37
1/13/14,1841.26,1843.45,1815.52,1819.20
1/14/14,1821.36,1839.26,1821.36,1838.88
1/15/14,1840.52,1850.84,1840.52,1848.38
1/16/14,1847.99,1847.99,1840.30,1845.89
1/17/14,1844.23,1846.04,1835.23,1838.70
1/21/14,1841.05,1849.31,1832.38,1843.80
1/22/14,1844.71,1846.87,1840.88,1844.86
1/23/14,1842.29,1842.29,1820.06,1828.46
1/24/14,1826.96,1826.96,1790.29,1790.29
1/27/14,1791.03,1795.98,1772.88,1781.56
1/28/14,1783.00,1793.87,1779.49,1792.50
1/29/14,1790.15,1790.15,1770.45,1774.20
1/30/14,1777.17,1798.77,1777.17,1794.19
1/31/14,1790.88,1793.88,1772.26,1782.59
2/3/2014,1782.68,1784.83,1739.66,1741.89
2/4/2014,1743.82,1758.73,1743.82,1755.20
2/5/2014,1753.38,1755.79,1737.92,1751.64
2/6/2014,1752.99,1774.06,1752.99,1773.43
2/7/2014,1776.01,1798.03,1776.01,1797.02
2/10/2014,1796.20,1799.94,1791.83,1799.84
2/11/2014,1800.45,1823.54,1800.41,1819.75
2/12/2014,1820.12,1826.55,1815.97,1819.26
2/13/14,1814.82,1830.25,1809.22,1829.83
2/14/14,1828.46,1841.65,1825.59,1838.63
2/18/14,1839.03,1842.87,1835.01,1840.76
2/19/14,1838.90,1847.50,1826.99,1828.75
2/20/14,1829.24,1842.79,1824.58,1839.78
2/21/14,1841.07,1846.13,1835.60,1836.25
2/24/14,1836.78,1858.71,1836.78,1847.61
2/25/14,1847.66,1852.91,1840.19,1845.12
2/26/14,1845.79,1852.65,1840.66,1845.16
2/27/14,1844.90,1854.53,1841.13,1854.29
2/28/14,1855.12,1867.92,1847.67,1859.45
3/3/2014,1857.68,1857.68,1834.44,1845.73
3/4/2014,1849.23,1876.23,1849.23,1873.91
3/5/2014,1874.05,1876.53,1871.11,1873.81
3/6/2014,1874.18,1881.94,1874.18,1877.03
3/7/2014,1878.52,1883.57,1870.56,1878.04
3/10/2014,1877.86,1877.87,1867.04,1877.17
3/11/2014,1878.26,1882.35,1863.88,1867.63
3/12/2014,1866.15,1868.38,1854.38,1868.20
3/13/14,1869.06,1874.40,1841.86,1846.34
3/14/14,1845.07,1852.44,1839.57,1841.13
3/17/14,1842.81,1862.30,1842.81,1858.83
3/18/14,1858.92,1873.76,1858.92,1872.25
3/19/14,1872.25,1874.14,1850.35,1860.77
3/20/14,1860.09,1873.49,1854.63,1872.01
3/21/14,1874.53,1883.97,1863.46,1866.52
3/24/14,1867.67,1873.34,1849.69,1857.44
3/25/14,1859.48,1871.87,1855.96,1865.62
3/26/14,1867.09,1875.92,1852.56,1852.56
3/27/14,1852.11,1855.55,1842.11,1849.04
3/28/14,1850.07,1866.63,1850.07,1857.62
3/31/14,1859.16,1875.18,1859.16,1872.34
4/1/2014,1873.96,1885.84,1873.96,1885.52
4/2/2014,1886.61,1893.17,1883.79,1890.90
4/3/2014,1891.43,1893.80,1882.65,1888.77
4/4/2014,1890.25,1897.28,1863.26,1865.09
4/7/2014,1863.92,1864.04,1841.48,1845.04
4/8/2014,1845.48,1854.95,1837.49,1851.96
4/9/2014,1852.64,1872.43,1852.38,1872.18
4/10/2014,1872.28,1872.53,1830.87,1833.08
4/11/2014,1830.65,1835.07,1814.36,1815.69
4/14/14,1818.18,1834.19,1815.80,1830.61
4/15/14,1831.45,1844.02,1816.29,1842.98
4/16/14,1846.01,1862.31,1846.01,1862.31
4/17/14,1861.73,1869.63,1856.72,1864.85
4/21/14,1865.79,1871.89,1863.18,1871.89
4/22/14,1872.57,1884.89,1872.57,1879.55
4/23/14,1879.32,1879.75,1873.91,1875.39
4/24/14,1881.97,1884.06,1870.24,1878.61
4/25/14,1877.72,1877.72,1859.70,1863.40
4/28/14,1865.00,1877.01,1850.61,1869.43
4/29/14,1870.78,1880.60,1870.78,1878.33
4/30/14,1877.10,1885.20,1872.69,1883.95
5/1/2014,1884.39,1888.59,1878.04,1883.68
5/2/2014,1885.30,1891.33,1878.50,1881.14
5/5/2014,1879.45,1885.51,1866.77,1884.66
5/6/2014,1883.69,1883.69,1867.72,1867.72
5/7/2014,1868.53,1878.83,1859.79,1878.21
5/8/2014,1877.39,1889.07,1870.05,1875.63
5/9/2014,1875.27,1878.57,1867.02,1878.48
5/12/2014,1880.03,1897.13,1880.03,1896.65
5/13/14,1896.75,1902.17,1896.06,1897.45
5/14/14,1897.13,1897.13,1885.77,1888.53
5/15/14,1888.16,1888.16,1862.36,1870.85
5/16/14,1871.19,1878.28,1864.82,1877.86
5/19/14,1876.66,1886.00,1872.42,1885.08
5/20/14,1884.88,1884.88,1868.14,1872.83
5/21/14,1873.34,1888.80,1873.34,1888.03
5/22/14,1888.19,1896.33,1885.39,1892.49
5/23/14,1893.32,1901.26,1893.32,1900.53
5/27/14,1902.01,1912.28,1902.01,1911.91
5/28/14,1911.77,1914.46,1907.30,1909.78
5/29/14,1910.60,1920.03,1909.82,1920.03
5/30/14,1920.33,1924.03,1916.64,1923.57
6/2/2014,1923.87,1925.88,1915.98,1924.97
6/3/2014,1923.07,1925.07,1918.79,1924.24
6/4/2014,1923.06,1928.63,1918.60,1927.88
6/5/2014,1928.52,1941.74,1922.93,1940.46
6/6/2014,1942.41,1949.44,1942.41,1949.44
6/9/2014,1948.97,1955.55,1947.16,1951.27
6/10/2014,1950.34,1950.86,1944.64,1950.79
6/11/2014,1949.37,1949.37,1940.08,1943.89
6/12/2014,1943.35,1943.35,1925.78,1930.11
6/13/14,1930.80,1937.30,1927.69,1936.16
6/16/14,1934.84,1941.15,1930.91,1937.78
6/17/14,1937.15,1943.69,1933.55,1941.99
6/18/14,1942.73,1957.74,1939.29,1956.98
6/19/14,1957.50,1959.87,1952.26,1959.48
6/20/14,1960.45,1963.91,1959.17,1962.87
6/23/14,1962.92,1963.74,1958.89,1962.61
6/24/14,1961.97,1968.17,1948.34,1949.98
6/25/14,1949.27,1960.83,1947.49,1959.53
6/26/14,1959.89,1959.89,1944.69,1957.22
6/27/14,1956.56,1961.47,1952.18,1960.96
6/30/14,1960.79,1964.24,1958.22,1960.23
7/1/2014,1962.29,1978.58,1962.29,1973.32
7/2/2014,1973.06,1976.67,1972.58,1974.62
7/3/2014,1975.88,1985.59,1975.88,1985.44
7/7/2014,1984.22,1984.22,1974.88,1977.65
7/8/2014,1976.39,1976.39,1959.46,1963.71
7/9/2014,1965.10,1974.15,1965.10,1972.83
7/10/2014,1966.67,1969.84,1952.86,1964.68
7/11/2014,1965.76,1968.67,1959.63,1967.57
7/14/14,1969.86,1979.85,1969.86,1977.10
7/15/14,1977.36,1982.52,1965.34,1973.28
7/16/14,1976.35,1983.94,1975.67,1981.57
7/17/14,1979.75,1981.80,1955.59,1958.12
7/18/14,1961.54,1979.91,1960.82,1978.22
7/21/14,1976.93,1976.93,1965.77,1973.63
7/22/14,1975.65,1986.24,1975.65,1983.53
7/23/14,1985.32,1989.23,1982.44,1987.01
7/24/14,1988.07,1991.39,1985.79,1987.98
7/25/14,1984.60,1984.60,1974.37,1978.34
7/28/14,1978.25,1981.52,1967.31,1978.91
7/29/14,1980.03,1984.85,1969.95,1969.95
7/30/14,1973.21,1978.90,1962.42,1970.07
7/31/14,1965.14,1965.14,1930.67,1930.67
8/1/2014,1929.80,1937.35,1916.37,1925.15
8/4/2014,1926.62,1942.92,1921.20,1938.99
8/5/2014,1936.34,1936.34,1913.77,1920.21
8/6/2014,1917.29,1927.91,1911.45,1920.24
8/7/2014,1923.03,1928.89,1904.78,1909.57
8/8/2014,1910.35,1932.38,1909.01,1931.59
8/11/2014,1933.43,1944.90,1933.43,1936.92
8/12/2014,1935.73,1939.65,1928.29,1933.75
8/13/14,1935.60,1948.41,1935.60,1946.72
8/14/14,1947.41,1955.23,1947.41,1955.18
8/15/14,1958.87,1964.04,1941.50,1955.06
8/18/14,1958.36,1971.99,1958.36,1971.74
8/19/14,1972.73,1982.57,1972.73,1981.60
8/20/14,1980.46,1988.57,1977.68,1986.51
8/21/14,1986.82,1994.76,1986.82,1992.37
8/22/14,1992.60,1993.54,1984.76,1988.40
8/25/14,1991.74,2001.95,1991.74,1997.92
8/26/14,1998.59,2005.04,1998.59,2000.02
8/27/14,2000.54,2002.14,1996.20,2000.12
8/28/14,1997.42,1998.55,1990.52,1996.74
8/29/14,1998.45,2003.38,1994.65,2003.37
9/2/2014,2004.07,2006.12,1994.85,2002.28
9/3/2014,2003.57,2009.28,1998.14,2000.72
9/4/2014,2001.67,2011.17,1992.54,1997.65
9/5/2014,1998.00,2007.71,1990.10,2007.71
9/8/2014,2007.17,2007.17,1995.60,2001.54
9/9/2014,2000.73,2001.01,1984.61,1988.44
9/10/2014,1988.41,1996.66,1982.99,1995.69
9/11/2014,1992.85,1997.65,1985.93,1997.45
9/12/2014,1996.74,1996.74,1980.26,1985.54
9/15/14,1986.04,1987.18,1978.48,1984.13
9/16/14,1981.93,2002.28,1979.06,1998.98
9/17/14,1999.30,2010.74,1993.29,2001.57
9/18/14,2003.07,2012.34,2003.07,2011.36
9/19/14,2012.74,2019.26,2006.59,2010.40
9/22/14,2009.08,2009.08,1991.01,1994.29
9/23/14,1992.78,1995.41,1982.77,1982.77
